,Customer
199,0.4182186749187061
200,0.4016331104506605
201,0.47586941116930054
202,0.380355441038653
203,0.36995248802116115
204,0.3659141249259473
205,0.4224770208040139
206,0.39971435458465343
207,0.2901320652567676
208,0.283461396922644
209,0.27083966886474187
210,0.2926491038268301
211,0.2781051658024859
212,0.2839050207574488
213,0.2604247129319695
214,0.29199805276228524
215,0.29926572343333047
216,0.30775968854960456
217,0.3410726796307827
218,0.3065667784969951
219,0.3612240503428502
220,0.4036266058154929
221,0.33538052930353884
222,0.32960264424038643
223,0.40279529879767145
224,0.3452514101624669
225,0.34439935422115275
226,0.34018898500402384
227,0.40068945078428597
228,0.3810838067898978
229,0.37427503643306687
230,0.41795841778496556
231,0.31470977357407265
232,0.35842783043752935
233,0.45364608053234107
234,0.3902471125324522
235,0.36011473602767236
236,0.3343088462273945
237,0.34745642936358645
238,0.40135895112003783
239,0.36503907951807396
240,0.4014041333577487
241,0.4283516602156023
242,0.4306806225716694
243,0.42895946774487376
244,0.4426393576801671
245,0.6015490630849656
246,0.527357460522048
247,0.4419733198148265
248,0.4870031213064598
249,0.4746921767842645
250,0.5236091989789223
251,0.5876878168923501
252,0.44356920515969367
253,0.5188352756788257
254,0.4449466383855463
255,0.5253370384483732
256,0.5258109040513796
257,0.5020871641441361
258,0.4947286861223632
259,0.45627463045030164
260,0.45800903052580233
261,0.5100002303265425
262,0.5171858681341867
263,0.4198579585106754
264,0.4369872618422558
265,0.4476211069218021
266,0.42232584142947754
267,0.40707407613076513
268,0.3918223108320527
269,0.37657054553334035
270,0.36131878023462793
271,0.3460670149359155
272,0.39871887075763346
273,0.35826621934030534
274,0.512595503901908
275,0.48827673065766874
276,0.6056636517574276
277,0.528657022919981
278,0.554635607929297
279,0.5049279020203767
280,0.4845858802096763
281,0.47504950380205935
282,0.4792956834195716
283,0.47370559090618014
284,0.47871698353668807
285,0.35407814294791407
286,0.46584406962184566
287,0.4526489023711446
288,0.4789886762677327
289,0.42236077562545
290,0.48019009250255573
291,0.43407378260306917
292,0.4238491052813782
293,0.38468034122291844
294,0.4153433812802217
295,0.484225708501684
296,0.39607854201353454
297,0.37092213788973527
298,0.31988949208246015
299,0.334489231400639
300,0.3523647850755929
301,0.46609752455238074
302,0.4528124188976061
303,0.3843362105644375
304,0.3372187700440003
305,0.339200246160714
306,0.3338269101016942
307,0.28973461275646073
308,0.41582566964058626
309,0.37104696451314606
310,0.39398958777784604
311,0.4036918647040236
312,0.3617854307355366
313,0.3109119709977338
314,0.3321906324675505
315,0.3577324926136087
316,0.3209749790478755
317,0.3449749903716548
318,0.3469945842363373
319,0.38090461190555075
320,0.41458561929730786
321,0.4120940932658022
322,0.37555898434494134
323,0.4380042058141086
324,0.4704532265881512
325,0.4346688309980478
326,0.4100593107744583
327,0.3867902310177753
328,0.4015705178858986
329,0.39212961762001763
330,0.37682696187416287
331,0.4498219258512231
332,0.43225656619892544
333,0.3912469661732921
334,0.438192315432462
335,0.44228591917475246
336,0.4330711618168136
337,0.48779527174757553
338,0.4040166960125026
339,0.43416616160491794
340,0.4372712967249669
341,0.42614569802968594
342,0.4211905048507996
343,0.4703822641468212
344,0.4402671365860453
345,0.4421309088200118
346,0.40128198783068975
347,0.41574067021501304
348,0.44045147792714184
349,0.3877904412959898
350,0.44493962297091505
351,0.45282280663935803
352,0.4473983403050988
353,0.39426241277035984
354,0.49673666086093554
355,0.4897023413576818
356,0.49560140699361377
357,0.5296670474564976
358,0.475081504510749
359,0.448152709498152
360,0.4934060976878846
361,0.42759689760113817
362,0.39083099219355144
363,0.45130288806665925
364,0.4292538181537652
365,0.41032241348292564
366,0.46903753593215375
367,0.3088667023069821
368,0.5011661702139532
369,0.43417633442599357
370,0.4410239005796626
371,0.43864329401376706
372,0.5304735470084172
373,0.5131978481828431
374,0.44399758416927515
375,0.4025320100988256
376,0.4750768675082326
377,0.464299066678367
378,0.4942041093619953
379,0.4503062065471373
380,0.4200967382853635
381,0.38685594837262066
382,0.3901320400235504
383,0.4031868962419986
384,0.40033168572829075
385,0.3982190207013432
386,0.40963810091762015
387,0.36756112492146875
388,0.3372693040268966
389,0.3976526535655759
390,0.44250159880235296
391,0.48962916539812024
392,0.3830402460422932
393,0.3543827312248834
394,0.3668114690176466
395,0.36262939297487323
396,0.4098155261443
397,0.4267375988424759
398,0.3606721041221471
399,0.33241661678243756
400,0.36783676240332747
401,0.39911094452884127
402,0.3858483652124328
403,0.4036909522632921
404,0.39146259778343956
405,0.382896936001488
406,0.3583989425342335
407,0.40057196188831873
408,0.3780505447324871
409,0.38965556743998037
410,0.407891091674885
411,0.3941993247894633
412,0.3619786153820156
413,0.3265156312773016
414,0.32994974918362
415,0.30008615892435314
416,0.24767035045938707
417,0.3374096399875556
418,0.3628437257382552
419,0.34803776173043627
420,0.34949070324010817
421,0.3710630760500919
422,0.38977141996519443
423,0.4429060201383785
424,0.37908185023213
425,0.46299068606924143
426,0.41754543701239843
427,0.49128824162097445
428,0.5463043265410128
429,0.4813728405939685
430,0.4922345384961496
431,0.4270052366647115
432,0.6189348967021561
433,0.5835912007560506
434,0.5963598200850279
435,0.5621464103072988
436,0.5658093634880522
437,0.4995571170193151
438,0.46389835425540804
439,0.48592633990119166
440,0.4114808224724553
441,0.3727982305933839
442,0.39318968152283496
443,0.4467015461630204
444,0.43664551066299084
445,0.37254417175180216
446,0.3676762693374587
447,0.3348431795323661
448,0.3447785148177677
449,0.3405162897029154
450,0.3408478621506025
451,0.39615960655976623
452,0.4460820185149618
453,0.4608151591798154
454,0.4548276107024977
455,0.47532113487732186
456,0.4161628992877517
457,0.27967925190463705
458,0.29239218128134403
459,0.3051051106570018
460,0.3178180400326595
461,0.3305309694083172
462,0.3432438987850242
463,0.3559568281606819
464,0.3686697575363396
465,0.3813826869130466
466,0.3940956162887044
467,0.4068085456643621
468,0.40297828164765875
469,0.3991480176299062
470,0.39531775361320287
471,0.44271598458712635
472,0.4185471362555602
473,0.434187310191891
474,0.36515208615483147
475,0.39132202699967106
476,0.3812778090236731
477,0.354313282844789
478,0.4035714670970364
479,0.3589020073874935
480,0.3527121920955397
481,0.3916861065579729
482,0.4372485657717922
483,0.4041624588928422
484,0.361765204239373
485,0.4318508944071253
486,0.44457710010123447
487,0.4237766412860355
488,0.4460075104029076
489,0.4426149618582381
490,0.3582495285269251
491,0.3325152772767581
492,0.31480209251921704
493,0.4800016481544038
494,0.46641032386628606
495,0.40712412106760654
496,0.3864056522617821
497,0.4041832036056398
498,0.37493605663772345
499,0.36688407928768896
500,0.34275018901235105
501,0.3512227948988237
502,0.3961702507856267
503,0.4189878531169257
504,0.36489919567043816
505,0.4462747416627542
506,0.3743255376946758
507,0.43121219132395583
508,0.49197903333589293
509,0.4846133287918366
510,0.43907432988380823
511,0.4021860411125678
512,0.4266791310821727
513,0.44348130078471076
514,0.4576770087320004
515,0.4734246659853582
516,0.41141292923541684
517,0.40321792696938663
518,0.4096557613387641
519,0.42327977833649977
520,0.42984007868330554
521,0.4029564019704888
522,0.4562595988700806
523,0.4738320300033641
524,0.4401312392530652
525,0.4091007256955079
526,0.4329478740686748
527,0.4572336045164746
528,0.49842277871008717
529,0.5328359345272927
530,0.5424184362529003
531,0.5542378823623186
532,0.5303098879541767
533,0.47703238994551633
534,0.4524514129505032
535,0.45380800406356003
536,0.42430949726239375
537,0.4420400378345907
538,0.41270619905016104
539,0.4323915286946412
540,0.5126798964039986
541,0.4337324250980877
542,0.43648869488118486
543,0.4263613952471425
544,0.4377201522030903
545,0.41534952679022114
546,0.31310167148658136
547,0.35454525262653813
548,0.41568767866355105
549,0.4891363510964374
550,0.43495993584555886
551,0.41053867039860586
552,0.47784983450102125
553,0.4715827026074614
554,0.4263877907253338
555,0.4273409328392636
556,0.4830967477159512
557,0.5102078045770087
558,0.49257466681393103
559,0.4782311348211543
560,0.4614874926942931
561,0.42790264716011106
562,0.4610641024853986
563,0.48963575680425564
564,0.6378114051047462
565,0.5786506305709669
566,0.5700161893323443
567,0.5237908925755619
568,0.4915722613659587
569,0.459049641588132
570,0.43689320164511014
571,0.4573788870313176
572,0.5011429641143194
573,0.4472529986443123
574,0.39249334706946337
575,0.3879542432567936
576,0.41007981048523967
577,0.3936068767458005
578,0.3778324521090414
579,0.358848539295101
580,0.42999803629481603
581,0.3952308996802071
582,0.40524393412035264
583,0.42707555219302207
584,0.4057633666714938
585,0.3859693255017495
586,0.3572637251487601
587,0.3819205921455164
588,0.3780439207393701
589,0.4435587471949218
590,0.4100641681391324
591,0.395730327799248
592,0.3676064028541244
593,0.3687873119199999
594,0.31740872017983895
595,0.3026111685741951
596,0.35791611675885776
597,0.34446704420952395
598,0.32722312212626115
599,0.3804949306191715
600,0.3327472610640786
601,0.43144977255204126
602,0.445045529375813
603,0.33995931286836834
604,0.3545190831639372
605,0.37463436307039977
606,0.3924054190724076
607,0.34662696620211214
608,0.3687061051271918
609,0.42221072728789205
610,0.4394471417385447
611,0.3754573155424446
612,0.36563912145536204
613,0.39123051649119456
614,0.37039878142825494
615,0.4535005234409361
616,0.38676214350014726
617,0.37880069952970363
618,0.36552571167576586
619,0.3968291062323835
620,0.40169274300800056
621,0.38021786000578356
622,0.4062357385133687
623,0.3956699865304065
624,0.39909815565316986
625,0.3922659835667413
626,0.42237746353866545
627,0.3748426006191868
628,0.3745769897403643
629,0.3922914909345269
630,0.34994450392725956
631,0.3196551554661714
632,0.3440833468119247
633,0.30117805094248
634,0.3836653719705277
635,0.29881717724875584
636,0.34276693143061676
637,0.2977169018762692
638,0.3119594777925334
639,0.3045295894858613
640,0.29497643415189867
641,0.30098865933588037
642,0.1970151898012964
643,0.3359740676192374
644,0.40760682274342097
645,0.36914545122630954
646,0.35037581983423083
647,0.3600883288008759
648,0.3397503982612169
649,0.36481345765033435
650,0.322130447405686
651,0.3681797845630135
652,0.48126956388199554
653,0.45655586458702685
654,0.396441443067219
655,0.40093897382483173
656,0.3931633874108585
657,0.4042895134031012
658,0.37305646795228065
659,0.4276631733510217
660,0.4277619809542065
661,0.41981097978982257
662,0.37879712305784446
663,0.363299375599422
664,0.3405534745610531
665,0.45070828366864935
666,0.4450778569374788
667,0.4099951343231117
668,0.40244177254548436
669,0.38863199701029016
670,0.35600138998347797
671,0.35139818368520503
672,0.3166215701327244
673,0.37246591901289394
674,0.3552694253900727
675,0.3316459264830069
676,0.3592767132449861
677,0.4026141376551246
678,0.3989114526136794
679,0.12567412797372124
680,0.32272159129435846
681,0.6411121282621598
682,0.40388577138555404
683,0.41886152294170415
684,0.37513017260328585
685,0.46998262734083246
686,0.40226869914509744
687,0.39149888030630414
688,0.37785920870076595
689,0.3483681313966926
690,0.32866740132013844
691,0.3009968095102776
692,0.2918389834779572
693,0.32690047122649873
694,0.31768759826950427
695,0.3254167089691325
696,0.34569189020607266
697,0.3338081847209511
698,0.3212651166746976
699,0.33408917850494724
700,0.3758334595647842
701,0.3189807961677169
702,0.3859780621180026
703,0.37326989830169466
704,0.3439525790635343
705,0.34310473656952256
706,0.3870181084204607
707,0.39548787990581535
708,0.3773267801010399
709,0.4048195056577177
710,0.4204474217108453
711,0.3652247871840822
712,0.3542129753559208
713,0.3945222069637255
714,0.37421737059245497
715,0.34777656486356706
716,0.35492344054524394
717,0.3593042537909095
718,0.3630249068210087
719,0.32900065505440834
720,0.3582093104164661
721,0.33705180654475186
722,0.3458315757754032
723,0.39697358887779643
724,0.33250179769285115
725,0.36553477566647924
726,0.3687140245716571
727,0.3560975140077531
728,0.343680103867196
729,0.33953965582941775
730,0.32956566117978436
731,0.33263732188353934
732,0.31764268319006117
733,0.3107162298644065
734,0.3487739045358208
735,0.33460213758299184
736,0.34175414734745185
737,0.35425200504097454
738,0.3479834131547357
739,0.3866715541024679
740,0.44673260072758036
741,0.4218461592459407
742,0.43841501369278546
743,0.3901315964914055
744,0.37914509227221327
745,0.3686048262195308
746,0.25286510391613204
747,0.09988483664742405
748,0.6448896676726684
749,0.49771148748584604
750,0.47237244905646336
751,0.38029574998906074
752,0.36257631648866545
753,0.3889146706685603
754,0.33680638532034723
755,0.3887556893408574
756,0.42578163070579844
757,0.42751290074909454
758,0.35611453851530855
759,0.3372865547210724
760,0.3418965927771604
761,0.3812340811105189
762,0.36839693674088053
763,0.35374734341931985
764,0.3934273886730527
765,0.37468408168729095
766,0.3210374102107036
767,0.4248011287343945
768,0.3091535207109669
769,0.42978452766823416
770,0.4151355477346696
771,0.33246122802450295
772,0.5037485778662164
773,0.4585312779691022
774,0.4187131787363467
775,0.43078114130879114
776,0.36705690546371916
777,0.3779253527953405
778,0.38428239546376314
779,0.34380558486179236
780,0.3398681096934161
781,0.43753561328354734
782,0.46598182655537423
783,0.4324418170029432
784,0.39682139654306947
785,0.3812557480998456
786,0.3678182923640448
787,0.3524861644943294
788,0.5203261299418243
789,0.6111366140897685
790,0.4012008070396845
791,0.4075510992336003
792,0.3936491848635667
793,0.3803749603531416
794,0.359708500404599
795,0.35114450741145076
796,0.40426071329904095
797,0.3695118867603213
798,0.3580039198127442
799,0.3448343933038316
800,0.3034511606422069
801,0.34759355368975636
802,0.40801642204453464
803,0.37362245694706386
804,0.30954806703317633
805,0.3339059119046858
806,0.32875192490359073
807,0.34705034045695266
808,0.3555676257456583
809,0.3730580535460173
810,0.3680545848802025
811,0.3254527362082461
812,0.3193943772649475
813,0.3784576827212623
814,0.3453759737281323
815,0.37752556864020614
816,0.3008118661436612
817,0.2966540319056006
818,0.26713682280959034
819,0.295685154739971
820,0.3422590367579524
821,0.330905211852217
822,0.3502637045396111
823,0.32657541624333664
824,0.3195963336412882
825,0.289391835308145
826,0.3381963987338212
827,0.3297261626282205
828,0.3619869917063088
829,0.32256402470669127
830,0.32313253344206005
831,0.31701460806077125
832,0.3274456112368584
833,0.33528195363064367
834,0.4064980699700231
835,0.42802832866584584
836,0.4252039293399911
837,0.4185468066891882
838,0.3584573942324085
839,0.36449680263662215
840,0.351708976079845
841,0.33658808129125845
842,0.36229405508818746
843,0.4033537781809332
844,0.3837910750134484
845,0.33769320843794237
846,0.35214292397657937
847,0.3398468247724673
848,0.30944266537131765
849,0.2949488728840671
850,0.31827089766891054
851,0.3805380863247806
852,0.4265900073484425
853,0.3836612043938849
854,0.31199197005921514
855,0.2893279947995457
856,0.2707366676789144
857,0.2810940493959258
858,0.3093854781313408
859,0.3245799663070031
860,0.31482130715691703
861,0.3172011099522203
862,0.2699698876567401
863,0.2707740623110902
864,0.24545001156913104
865,0.27366254826502634
866,0.3014675329851678
867,0.2921138726176259
868,0.26352561471592334
869,0.27226660463471786
870,0.28124021306035935
871,0.29241913228378813
872,0.2893050512109909
873,0.318077666487588
874,0.3280792150874881
875,0.2998278510412977
876,0.29059511651154935
877,0.35859679029730296
878,0.34545086065794567
879,0.3743370828676336
880,0.34566093498474715
881,0.3227401577305432
882,0.3238982042687284
883,0.3224569672417164
884,0.3333554966834817
885,0.32842838383057027
886,0.3172071460607438
887,0.3466084035915427
888,0.333158066103448
889,0.31881241244707936
890,0.3425558996821998
891,0.3403182976765848
892,0.3865058959333851
893,0.39928219863404496
894,0.36025143815007993
895,0.3555211398513573
896,0.3507309810899805
897,0.3520002162918121
898,0.3216819492343674
899,0.32369962501464333
900,0.3575775404562772
901,0.34851568167984637
902,0.3938319308832031
903,0.4921063185739853
904,0.3843308665439312
905,0.41915752870567613
906,0.4431819513395654
907,0.4222620792662482
908,0.4407432505061127
909,0.44381306183754143
910,0.4521056031165579
911,0.4481096423283616
912,0.4917261777069893
913,0.4611611056866485
914,0.3810453120414945
915,0.4890304423600756
916,0.4864088255325684
917,0.46785144483844116
918,0.3932025529031576
919,0.4093059909195668
920,0.42847945854362635
921,0.4282357336008316
922,0.43464997657151444
923,0.46220924070183533
924,0.41151184214375214
925,0.19971875482397183
926,0.2495879755874559
927,0.6356352525782201
928,0.5170869012296939
929,0.539759359542658
930,0.41324347438971726
931,0.33421065945673156
932,0.49101712497030703
933,0.5164037444073291
934,0.4661844864094892
935,0.4644506508997463
936,0.4504044326861729
937,0.5234888365128245
938,0.38271349007052446
939,0.4359113874981444
940,0.4197784404531729
941,0.4571298487694714
942,0.4503421294474722
943,0.4290664938295202
944,0.6027739878906588
945,0.6217078172408945
946,0.651791683334907
947,0.6931028519448227
948,0.6790868601078023
949,0.6937942984443366
950,0.6226796140708075
951,0.7316191116172769
952,0.6140861638292096
953,0.6574317733290429
954,0.6201066624435418
955,0.6237978425859165
956,0.6177527621834098
957,0.6777044424755789
958,0.5687618388631361
959,0.6106667176749269
960,0.5830223621867476
961,0.5702769840647172
962,0.5883682346916639
963,0.5447986728578714
964,0.5831927718382589
965,0.5938469977963289
966,0.5859761182353505
967,0.5872669065855982
968,0.5692198164160616
969,0.5478045284788954
970,0.5157430085415835
971,0.5005117717297085
972,0.5002474489437482
973,0.5715670874084283
974,0.5428299528661624
975,0.5906254612969821
976,0.4458284143707396
977,0.5467194417907797
978,0.4475790601200037
979,0.5056977907988363
980,0.5144878952304108
981,0.5916820319492385
982,0.5454920751114066
983,0.5647362647411753
984,0.48847245805193773
985,0.48308224681132084
986,0.4775946209647132
987,0.4579219175852189
988,0.4378550405137665
989,0.466854096222264
990,0.45836495718372
991,0.46053820457511674
992,0.500025038755616
993,0.5239219217228118
994,0.47572089414811913
995,0.5863336942297723
996,0.5426293271093403
997,0.490879779615697
998,0.4769272727505789
999,0.48174692140929354
1000,0.4311297553124697
1001,0.4707100748247846
1002,0.4818887166008661
1003,0.46954429929293257
1004,0.4644539760016079
1005,0.49869085740038727
1006,0.5184497716496063
1007,0.4557828890773755
1008,0.49172954607943514
1009,0.49489080790460666
1010,0.4022278240906583
1011,0.43479093665833385
1012,0.5217809538609381
1013,0.5151236231883675
1014,0.485111527152878
1015,0.46120918425511737
1016,0.457166920138202
1017,0.506023392864925
1018,0.48443703493475176
1019,0.5676339128633273
1020,0.40343445416699264
1021,0.4849896427109487
1022,0.4880412677449748
1023,0.4743356839520679
1024,0.5120598698132303
1025,0.4859246747155598
1026,0.5537421039904649
1027,0.5337629093946664
1028,0.6069305005832331
1029,0.5652486064188396
1030,0.5059918961616423
1031,0.5373272948779777
1032,0.5005059379559437
1033,0.48036976354380273
1034,0.4617101451668488
1035,0.47094797273533356
1036,0.43100305199705463
1037,0.4314992514468109
1038,0.49530799454879254
1039,0.4984398540922407
1040,0.461167366138236
1041,0.3509146127972728
1042,0.44795288898089136
1043,0.4371509430989155
1044,0.5368954848349736
1045,0.4673617960886364
1046,0.5353017971350773
1047,0.51339317691358
1048,0.4833160747603242
1049,0.4643584282318879
1050,0.434806677919576
1051,0.4515383178635427
1052,0.45362945019851847
1053,0.475380672204541
1054,0.4689194803540639
1055,0.5496192924254367
1056,0.4912547780278351
1057,0.522368265800936
1058,0.5008039885553728
1059,0.5330045692338973
1060,0.6072656382557221
1061,0.540261981703184
1062,0.5442259995341627
1063,0.5548004186626802
1064,0.46924306350570505
1065,0.42883994568231065
1066,0.4353493207579623
1067,0.40463186810098817
1068,0.40076638843697493
1069,0.48610597857055615
1070,0.5363648556185543
1071,0.6195130576947636
1072,0.5926763638841155
1073,0.5196735805266686
1074,0.5373905768887111
1075,0.5229553905648874
1076,0.5356418040750873
1077,0.5839174695515524
1078,0.5377798738109129
1079,0.5151803852131953
1080,0.5989657651650105
1081,0.5573276986714648
1082,0.5707077854526597
1083,0.5349020164876314
1084,0.5066293286778006
1085,0.5064532495462291
1086,0.4687476692409486
1087,0.49161724695801856
1088,0.5540625548403442
1089,0.5149151600132671
1090,0.463727320890097
1091,0.5544772087645529
1092,0.5436175510957585
1093,0.5789394710382395
1094,0.4955223425821086
1095,0.524367715598559
1096,0.5167357780431208
1097,0.5286458857248688
1098,0.5159654000255417
1099,0.5885392871766574
1100,0.6850043238874707
1101,0.6763510268729617
1102,0.6035330004090913
1103,0.6508687424487786
1104,0.608235732973267
1105,0.6089439895223854
1106,0.5974217598866061
1107,0.5849708963024371
1108,0.6707097887850172
1109,0.6644743174173251
1110,0.5728727887731524
1111,0.6097807466842894
1112,0.5724638486068814
1113,0.5664420950312363
1114,0.5497073406313842
1115,0.5400848331851698
1116,0.5192509904075495
1117,0.5888644671858807
1118,0.5612420200732818
1119,0.648833302931612
1120,0.5995288624993084
1121,0.5622277691037861
1122,0.5591745317281941
1123,0.540441332044337
1124,0.5243243269312341
1125,0.5756855707325121
1126,0.506258642629149
1127,0.4800302698479662
1128,0.4945966156040105
1129,0.524471053125854
1130,0.5516419287612709
1131,0.05644881682459307
1132,0.4241555414732465
1133,0.7647957370759538
1134,0.5861910485050736
1135,0.6003891830015473
1136,0.4701838900279795
1137,0.5010489450094866
1138,0.49656160927851645
1139,0.5543415495745524
1140,0.6125983525536005
1141,0.5909341864827158
1142,0.549074705667674
1143,0.5973767579984323
1144,0.540242189410162
1145,0.503293614904458
1146,0.5230772801345681
1147,0.585533958991098
1148,0.6281595549372111
1149,0.7115047943441225
1150,0.6616735888260399
1151,0.6993233033329528
1152,0.6531934461951366
1153,0.6069094261130975
1154,0.6042562874157186
1155,0.6497272573235322
1156,0.7138529271114261
1157,0.693293628929913
1158,0.6440510743591604
1159,0.5848059122002681
1160,0.5448059517174264
1161,0.5320496285361996
1162,0.4914295165309622
1163,0.41685836100033175
1164,0.41988374552506497
1165,0.5586497014206065
1166,0.5174544273746536
1167,0.5724057241677476
1168,0.5876493957277582
1169,0.5849215299380477
1170,0.5743235251628991
1171,0.6197664536094639
1172,0.5917129652640373
1173,0.49486298479617563
1174,0.6294134160413882
1175,0.6037470093361301
1176,0.6182003733219165
1177,0.5998358113509102
1178,0.6261406061252036
1179,0.5906959682770886
1180,0.5433241102295324
1181,0.5528543097824965
1182,0.6245769530562704
1183,0.5429261553239457
1184,0.5793554389553347
1185,0.5761700926415516
1186,0.5888724183548328
1187,0.6208861787711796
1188,0.6938033148352039
1189,0.681639654725341
1190,0.41914881696326745
1191,0.5860573838005642
1192,0.6464699242583435
1193,0.6431024302150652
1194,0.6090382692254895
1195,0.6327208463995766
1196,0.6720252671528879
1197,0.7383160906679745
1198,0.6767028064085824
1199,0.6807924032773542
1200,0.6119608116296189
1201,0.6548087028946754
1202,0.6820781229601128
1203,0.7154245660610521
1204,0.6114934753268316
1205,0.6996118548991159
1206,0.6182932791244252
1207,0.631612235784617
1208,0.6109540495539232
1209,0.6296115662861868
1210,0.6149155495361387
1211,0.5702677344403749
1212,0.5906713056420996
1213,0.5635484630685862
1214,0.5489633606217711
1215,0.5703367402463021
1216,0.5339288820878774
1217,0.5384134054396753
1218,0.5661879387875579
1219,0.5914792887783423
1220,0.595808760373554
1221,0.5507681213176883
1222,0.5655934480258521
1223,0.5166349739409081
1224,0.511284475188428
1225,0.5411062536599719
1226,0.641428786308244
1227,0.6090673740934273
1228,0.6347777821772314
1229,0.6091012425040301
1230,0.6213408329189026
1231,0.6331583639815327
1232,0.6246752364788065
1233,0.5652815912539543
1234,0.5755496957121238
1235,0.7010357751661148
1236,0.7642429529332246
1237,0.6504355414158217
1238,0.5981490946261282
1239,0.6798438315513385
1240,0.626777238649168
1241,0.6259675428565066
1242,0.5691340447303331
1243,0.6078172485515153
1244,0.5851597222751286
1245,0.578911035455721
1246,0.5763150918793384
1247,0.5641087880709581
1248,0.5861678897765464
1249,0.6055296762830553
1250,0.6021494597919389
1251,0.5653557219500656
1252,0.6035126395757008
1253,0.6248509204398447
1254,0.5967675591308526
1255,0.6099635139011503
